word,frequency
dogmatic,8
analyze,6
liscense,4
licensing,6
notable,6
objectionable,2
danegeld,2
geezer,8
unwe,2
sheltered,2
protector,6
peril,6
fixation,2
derranged,2
futile,10
mentaly,2
psychopath,2
sherifs,2
untill,2
sanctity,4
firstly,10
convenient,2
caricature,2
polititian,2
cmapaigner,2
environmentalist,12
zionist,2
sugest,2
regan,14
armful,2
junk,2
assitance,4
pour,8
lessee,2
approx,10
unaccounted,2
retirement,6
medicare,10
trasnportation,2
diversion,4
rectify,8
revision,6
equalize,2
circumsatnce,2
brake,2
califronia,2
peoplr,2
pointed,2
disrepute,2
bypass,6
slippery,4
slope,4
chain,24
weaponry,16
pivilege,2
genuinely,6
thirdly,6
wherby,2
engender,2
totemic,2
grave,2
civilisation,2
superficial,2
basing,6
totem,4
reinterpret,2
raw,8
venerate,2
alaramor,4
laramore,4
exempt,2
neboulous,2
attribute,14
tendency,4
possiblility,4
biased,8
be,4
caommand,2
unenforced,2
unenforcible,2
conducive,6
theorizing,6
stable,8
umm,4
dyoung,6
rhockin,2
religous,2
river,4
worships,2
smokestack,2
landfill,2
healthily,2
exxon,4
evidnce,2
astm,2
valdez,8
hulk,2
wow,16
alaskan,2
shore,6
ocean,6
sand,2
microbial,2
fowl,2
relgious,2
yearsb,2
kuwait,4
acid,24
rain,10
catastrophic,12
hurricane,4
tornado,4
earthquake,4
toxic,18
dumping,4
dispersion,4
unliveable,8
stability,10
practicality,2
redistribution,4
ecconomy,12
ecconomically,4
basket,2
countercyclic,2
bellow,2
schools,2
halfway,6
woefully,4
tennessee,6
bicentenntial,2
plat,2
stem,6
heaven,4
primarly,2
concerted,2
pet,2
parental,6
cam,2
protract,2
whinge,2
tea,6
daft,2
remained,2
bylaw,2
heresy,2
impulsive,4
antiphase,2
rake,2
reactionary,8
progressive,8
backward,2
geographically,6
wield,4
knew,4
modification,4
prb,2
meritt,2
blue,30
dll,2
teh,2
immunity,4
personell,2
litigate,4
sue,16
ama,20
centre,8
ottawa,12
mp,6
minor,26
bump,10
bigshot,6
dentistry,6
optometry,6
proportionately,6
financially,6
rae,10
ontarian,4
retailer,2
bonus,12
mdouglas,2
ogh,2
vern,2
morrison,6
felt,2
clueless,12
rail,22
tainted,2
commuter,6
boondoggle,2
albeaj,6
albea,10
ouch,2
breadth,2
depth,10
instability,16
turmoil,12
migration,2
imperfectly,2
puritan,2
nineteenth,2
ordain,10
preamble,30
legion,6
blowhard,12
flowery,6
buddy,12
defence,18
botha,6
bergland,4
unleashed,8
demonstrates,2
surround,36
contingency,2
decry,2
advert,2
interlink,4
heard,6
bethesda,4
golden,4
mop,4
pan,2
paris,6
billing,2
oecd,12
premium,20
hypothically,2
nonpartisan,2
subsidiary,4
extras,6
coffer,2
mba,2
hartford,6
ervan,8
darnell,4
amend,4
restraint,10
tyranny,14
physicians,2
award,28
peak,4
overestimate,2
indemnification,2
specialty,16
frivolous,2
exsqueeze,4
omitting,4
politely,6
polite,8
mikea,4
overzealous,2
underling,2
womanizing,2
dash,2
privy,2
archivist,4
plot,4
putz,2
chest,6
circa,2
killfile,4
mpa,4
dnc,2
assasination,2
relic,4
what,4
banish,4
neccessary,10
awe,4
rnitedace,8
outright,8
seq,2
manifest,2
metropolitan,6
hampton,4
podsiadlik,4
shapiro,16
blythe,6
aristocrtic,2
walker,10
honeymoon,2
running,6
mate,10
vaporware,2
compuserve,4
proving,4
someplace,12
agression,6
individualism,4
responce,2
atypical,4
descriptive,12
ascertian,6
compelled,4
definately,4
divisive,2
happier,2
instrumental,4
revoke,2
sys,2
plea,4
inquiry,10
mvp,28
pelt,10
oops,10
ftp,2
login,2
anonymous,14
password,2
cd,2
binary,2
pkzip,2
deflate,2
stat,6
microsoft,10
backup,8
restore,6
edlin,4
disk,4
spector,16
worse,12
diluted,4
priciple,4
surprising,26
privately,16
coersive,4
teenager,8
questionare,4
sarcasm,16
afdc,12
th,6
patronize,4
delusion,4
buyer,14
seller,10
chloupek,18
perversion,8
slob,4
spawn,4
garbled,4
misquote,6
rumor,16
legend,6
tribble,4
prosecutor,16
prejudicial,4
inflammatory,4
upheld,6
update,10
clip,14
aparently,4
testify,12
remeber,2
peri,4
michal,4
leah,2
engaged,2
whereas,10
yogurt,2
allergic,2
lactose,2
impressive,6
accrete,2
steeve,4
goid,8
anita,8
pubic,12
eeve,2
lani,2
herrmann,2
suitable,4
friedman,10
preferably,2
unsurprise,2
brock,6
bizarre,12
oral,6
roberts,2
swear,16
affidavit,10
shiles,2
tulsa,8
recount,2
assignment,16
duly,4
londoff,8
glance,4
bathroom,2
coarse,2
curly,2
satisfy,6
sexually,22
credibility,16
ahemmm,2
hull,2
zooid,2
zoo,2
ids,2
goids,2
patriarchy,2
install,6
peterarchy,2
hanus,2
upei,2
slmr,2
beamy,2
miniscule,2
electorate,4
dealt,2
decreed,2
posit,4
counterbalance,2
citizenry,4
widespread,4
totalitarian,6
multitude,2
demonstrably,4
wiretapping,16
blh,26
wiretappe,22
diff,2
eq,2
stall,2
cram,2
throat,10
accounting,4
sternberg,20
erotic,8
chose,12
accurately,10
flaunt,2
choosing,2
dictate,8
gleefully,2
homoerotic,2
inhibit,4
clarity,4
pratice,4
impenetrable,4
fog,6
watterson,4
dfp,2
conscription,2
helfman,12
guise,12
brainless,8
clod,8
crammed,2
remedial,2
sammy,6
loop,2
unimaginable,4
thoughtfully,2
newtwork,2
uprising,2
ajv,2
mrynder,2
rynder,2
meyerj,2
meyer,2
pyotr,50
hampe,14
tex,2
reaganbushlegacy,2
warlord,6
yep,6
boys,2
girls,2
catagory,2
aforementioned,2
gonzo,2
designation,2
usn,2
op,10
comedy,12
humour,6
lemming,6
kadell,2
veiw,2
heterosex,2
ual,2
physically,4
verbally,2
garaunteed,2
victimize,2
uninformed,2
lesbians,2
vary,10
wich,2
arab,6
bassoonist,2
magnus,6
exactely,2
safely,14
shadow,12
mug,2
steet,2
bustle,2
lawless,4
bustling,2
angle,4
haaahaaaahaaaa,2
ftm,2
fiber,2
dea,16
survailance,2
furher,2
hmmmmmm,2
adminstration,2
coolness,2
fascisious,2
pelliccio,4
video,44
satan,2
insufficient,8
postion,8
season,2
thhhppptt,2
retardent,2
overdose,4
thisg,4
inefficient,16
willingly,8
tamu,2
gutte,2
fortune,16
nodoby,2
bilk,2
decisive,6
ballad,4
atf,60
equate,10
anna,8
grep,8
ian,24
unconstrained,2
creativity,6
admire,6
salesman,4
marketin,2
marketing,6
flatter,2
invitation,4
shake,2
crusade,10
sutherland,10
tussman,8
proportional,14
ahh,8
goose,6
gander,6
diabolical,6
pulitzer,4
logo,6
frustrated,6
yeeaaaahhhh,2
heh,10
bromeister,6
feburary,2
aammmaaaazzzzzziinnnnggggg,4
nst,14
ooop,4
amble,2
sun,6
gumby,6
hilary,6
mcgoy,4
mcgaughey,6
bmich,6
keith,6
michalk,6
appal,4
underhande,2
lubbock,6
tavare,10
safeguard,6
initiation,4
tonkin,2
investor,34
biblical,4
literalism,2
enerrancy,2
bible,24
sexularhumanist,2
abolitionist,2
fibre,2
bondage,2
degeneracy,2
christianity,6
helens,4
spew,12
restoration,8
negro,2
sailor,2
mythology,2
gregott,2
otts,4
muftix,2
juergen,2
ernst,2
guenther,2
mexican,10
brazilian,2
imperialism,6
europeans,6
blasphemeous,4
extinguish,8
gut,6
insane,24
thankfully,10
imperialistic,2
alittle,2
blasphemous,2
egg,16
anarchist,6
peculiar,2
actor,4
compulsion,6
amway,2
reassuring,2
conflictual,2
venture,8
hone,2
annoying,4
formality,2
dispense,4
mnemonic,2
authoritarianism,2
misrepresentation,4
dialect,2
permissable,2
mode,6
permisable,4
adress,2
squashed,2
comercial,4
letterhead,4
desydeutsche,2
elektronen,2
synchrotron,2
zeus,2
bei,2
hera,2
stationery,2
designer,4
clutch,4
straw,4
typeface,2
inconsequential,2
lying,2
holohan,2
ulick,2
stafford,2
sidiqui,2
ayatolah,2
khomenhi,2
salman,2
rushdie,2
incitement,2
attributable,2
subscribe,10
rupert,2
murdoch,2
arrogance,10
sacrosanct,4
talismanic,2
muslim,12
pointing,8
parochial,2
misunderstand,4
spycatcher,4
unresonable,2
thwe,2
prosecution,12
spy,26
crux,4
extrateritoriality,2
ludicrous,8
reached,2
unquestioningly,2
purport,8
rejection,2
unprovable,2
attacking,6
absolutist,6
gentry,2
sumarize,2
disallow,2
kewait,4
gear,2
conceivable,2
geere,2
hahahahahah,2
hahahahah,2
whew,4
taxe,4
pathetic,20
suppoter,2
chumbo,2
gone,20
goykhman,32
herring,34
jlinder,18
linder,18
om,12
irresponible,12
noticed,8
clintonite,18
forgot,4
apple,10
relitigate,2
discovery,4
sheet,8
sent,4
sents,2
paolucci,4
decidedly,6
domino,8
disunion,2
linger,2
muster,6
knowlege,6
swede,2
discard,2
precariously,2
verge,4
untaine,2
separatist,2
spite,4
gluteny,2
understandably,2
treasury,12
bond,6
lurch,2
pause,4
reassese,2
narrow,8
super,6
anarchy,26
rampant,2
frantically,2
spank,2
subway,2
extort,6
discus,2
hurtle,2
chaos,2
magistrate,4
incidental,2
baddly,2
pavarotti,6
porn,8
digest,10
anne,4
chermak,2
insecurity,2
extremism,2
algerian,2
forefront,2
complicity,2
fundamentalism,2
afghanistan,2
alternately,2
cad,2
surprize,10
weigh,16
pakistan,2
ruination,2
islamabad,2
kashmir,2
apparatus,2
papers,2
portray,4
libya,2
unpunished,2
lybia,4
gadffii,2
damascus,2
syria,2
lybian,2
extradition,2
proceeding,6
ireland,8
consolation,2
warrington,2
tabloid,2
ira,10
comme,2
dysney,2
script,2
sugary,2
fitting,2
democaracy,2
dictatorship,2
mend,4
shah,4
unprovoked,36
recognise,4
iraqu,4
oild,4
cleric,2
raprochment,2
footing,2
debilitate,2
mfriedma,12
resignation,10
rig,10
stole,4
exemplified,2
timr,2
ruckle,2
census,4
negvpyr,2
mzimmers,2
zimmers,2
jevgrf,2
tenure,6
silicon,2
household,12
tract,2
immoderate,2
gainfully,2
upper,6
ba,6
prespective,2
earner,2
gate,2
surer,2
raymond,2
egan,2
drk,4
kohr,4
premier,2
mossadegh,2
dcl,2
cobarruvia,2
cobarruvias,2
galvanek,4
clintonette,2
snick,2
started,8
hum,2
unfortuantely,2
finished,2
roooster,2
rooster,4
conviced,2
charitable,2
row,4
dispite,4
inocent,4
sweep,6
morris,14
innings,14
lottery,14
cmk,10
kozierok,10
worked,6
deduct,8
separately,10
hutterite,8
mennon,4
hutter,4
fundamentalist,6
mennonite,4
similiar,6
amish,4
pinocchio,6
reversal,6
ultra,6
borrowing,6
duhhh,2
watergate,14
untrue,6
wander,4
confederation,4
tad,6
emphasise,4
powerless,10
commons,6
strip,10
llloyd,4
rubber,8
appears,4
deliberative,4
gasp,6
assembly,4
repository,2
doddery,2
plebicite,2
dutch,2
classical,2
greece,4
acknowlege,2
greek,2
roman,6
reabsorb,2
napoleonic,2
unconscious,6
paramedic,6
miner,4
pajerek,12
aristotle,4
backwards,4
chesterton,2
bram,10
currie,4
bodycount,12
gorgeous,6
junior,6
em,2
baud,2
confidential,14
fictitious,2
scamme,2
ticket,14
sysop,2
instruction,6
royally,2
excise,2
wants,4
rave,10
erosion,4
elitist,10
eventual,2
undo,4
tide,2
errant,4
arrogent,2
jerk,6
rationale,4
entertaining,8
sizzling,2
acute,2
iconic,2
christmas,2
specificity,2
methink,4
resentful,8
resentment,2
centralize,2
nemesis,2
literary,2
callously,2
continuously,4
icon,2
bone,2
strictly,8
satirical,6
distinguish,4
satire,4
seriousness,2
denominator,2
kidding,2
exterminated,2
perverse,2
jew,2
entertainment,4
deprave,2
espouses,2
advocation,2
mush,2
hyperbole,2
insinuate,2
categorization,2
insinuation,2
megalomaniacal,2
exagerrate,2
objectivity,6
actuality,4
myopia,2
tiresome,2
discredit,16
underpinning,2
intellectually,2
percieve,2
leaning,2
vocabulary,6
attuned,2
idiots,2
liborgalism,8
integrity,8
conservativism,8
assimilate,8
spp,4
aerial,4
photograph,10
methodologically,4
skew,6
inflated,4
drevik,8
nationawide,4
municipality,4
charle,12
institutionalize,4
dependency,2
lia,2
accumlate,4
blip,10
advantageous,4
noticeable,8
oneself,6
anticipating,4
holding,6
preferential,4
beside,4
unsophisticated,4
shortage,6
nytime,4
foregone,4
cg,4
optimal,6
weightless,4
frictionless,4
pulley,4
ade,4
rhockins,2
ch,2
oop,6
occurance,2
sunrise,2
cesspool,2
tunnelvision,2
russell,2
hockin,2
interface,2
sat,2
abolition,4
resemblance,8
coercive,16
legitimize,4
informed,14
astro,10
salvation,12
agendas,4
sans,2
peur,2
fta,2
profile,6
girlfriend,8
consulate,2
quotation,6
said,4
elmer,2
fudd,2
antidiscrimination,16
teen,16
purple,4
rage,4
manitoban,6
bross,4
dodger,8
tutor,4
smokeless,4
domineering,6
individualistic,4
pardon,10
interrupt,2
reflective,6
flaw,6
communal,2
kibbutz,4
isreal,2
socrate,2
detract,2
tracable,2
myers,220
postpone,2
myer,388
scheduling,2
vessey,26
hanoi,2
shelby,2
kohl,8
feingold,6
milwaukee,8
looking,4
comments,4
instructed,2
reappear,2
looked,2
orchestrated,2
orchestrate,6
core,20
projection,2
computation,2
made,2
regressive,2
helen,12
backgrounder,6
readout,8
vance,6
owen,26
omnibus,2
documentation,2
napo,2
ibpo,2
brotherhood,2
iupa,2
supplemental,8
thrilled,2
calendar,4
thurmond,2
orlando,16
kids,6
heidi,2
kukis,2
julia,2
payne,2
wasington,2
linda,6
ellerbee,6
nickelodeon,10
videotape,16
environmentally,2
moderated,2
renewable,2
rio,2
janeiro,2
studios,4
eileen,4
parise,2
marty,2
ruden,2
members,4
matching,4
brighter,2
peaceful,40
policing,6
downpayment,2
janet,134
reno,166
distinguished,8
controversy,2
recycle,4
preventive,2
overwhelmingly,8
vital,10
uncompromisable,2
supplement,4
inordinately,2
meat,4
byrd,2
talked,2
reformulation,2
pittsburg,4
andrews,2
filing,2
rex,6
strangulation,2
hsr,2
congestion,2
bryan,2
persona,12
grata,2
algore,2
ail,2
nationalization,2
inhaling,2
flower,2
professorial,2
revolve,4
denounce,2
downright,4
shameful,4
telecommunication,2
microelectronic,2
biotech,2
weed,4
inneficient,2
kerry,2
tonite,2
overpopulation,2
globabl,2
ozone,10
depletion,2
utmost,2
hypocrite,6
obsession,14
matzoh,2
ac,2
yale,6
reponse,2
writ,2
es,2
allready,4
frigging,4
alledge,4
massage,6
parlor,6
lace,2
halter,2
purse,4
credible,14
burder,4
clipping,4
clarinew,4
hanover,4
jacqueline,4
benchtrial,4
erode,2
up,6
down,4
masquerade,4
ascendancy,4
wholly,4
inadequate,8
cope,6
germane,2
promotion,2
dropout,2
experimentation,8
subculture,12
utterly,10
boycott,12
advertiser,10
menial,2
perk,2
oddly,8
unskilled,4
semiskille,4
needs,2
plentiful,4
squalor,10
abundant,6
wondrous,2
dissuade,4
nay,2
mill,14
hippiedom,2
cohabitator,2
cb,4
brewster,4
confederacy,2
bk,2
monogamous,14
fetish,6
snodgras,2
bil,4
snodgrass,4
prenatal,2
birthing,2
leg,8
shudder,2
edu,2
themselve,2
lame,6
gentle,6
usia,8
duffey,26
mica,10
broadcasting,10
designate,2
expertise,4
helm,4
nine,18
massachusetts,18
amherst,4
endowment,4
ethiopia,2
anniversary,4
fulbright,2
worldnet,2
pg,2
brooking,2
honorary,2
crown,2
belgium,12
bd,28
andover,2
newton,2
theological,2
stm,2
seminary,2
wexler,2
melbourne,2
carroll,32
landscaper,2
rescuer,2
trespasser,2
grandmother,4
sob,2
eleanor,2
smeal,2
brevard,2
seminole,2
psychological,10
schmidle,2
defamation,2
retype,2
yigal,4
ahren,2
blackout,2
adl,26
paddock,4
nationwide,8
simultaneously,6
voluminous,2
infiltrate,4
undercover,4
ku,2
resistance,4
greenpeace,2
assn,2
advancement,2
mills,2
directors,2
kqed,2
mccloskey,2
extremist,8
lyndon,2
larouche,2
kraft,12
felony,10
bullock,26
disguised,4
funnel,4
beverly,8
hills,4
hochman,14
federation,8
truthful,4
lehrer,8
nefarious,2
patterson,2
lengthy,4
pinkos,2
surveillance,2
gerard,6
phillippine,2
records,2
illuminate,2
skinhead,4
informant,4
scumbag,2
probe,4
louis,2
investigator,6
investigators,2
dist,4
atty,6
franchise,2
investigation,112
vow,4
gathering,2
eavesdrop,2
foxman,6
confidentiality,4
identity,2
penetrate,2
pertinent,2
quantity,12
arens,2
aren,2
js,2
nightmarish,2
psychosis,2
holly,2
silva,2
concession,2
adjustment,14
andrea,4
metaphysical,2
embarrassed,4
root,4
anytime,6
unattribute,2
ap,10
orange,6
mixing,2
erroneous,2
misleading,4
gratify,2
monday,16
immovable,2
peel,2
palatable,2
have,4
privileged,2
wisconsin,4
manufacturers,2
btu,2
pressed,2
enunciate,2
longstanding,6
magaziner,2
anger,6
gracious,2
views,2
hopeless,2
bilateral,8
condone,6
remarks,2
troubling,2
referendum,8
done,20
lesbian,32
publishers,2
repudiate,2
marching,2
pow,4
mia,2
trilateral,4
toon,6
capture,16
determination,4
distressed,4
jog,8
tightly,2
patently,2
anchor,4
oregonian,2
webber,2
basketball,2
authentic,4
memos,2
kantor,2
thrust,6
schism,2
kennejs,20
scot,20
follows,10
snider,8
eighth,8
grader,8
inhalant,8
glue,2
freshener,2
youngster,2
adolescence,2
lloyd,8
johnston,6
illness,6
patriot,8
thug,24
interpret,16
barrel,18
spokesman,12
bonner,6
cell,4
adolescents,4
pct,6
amphetamine,6
substitution,2
smoking,14
whiskey,2
fruitless,2
scarce,4
toxicity,2
interdiction,4
trafficking,2
prey,8
posession,2
socially,2
unacceptable,4
consumption,10
concise,2
hazzard,2
accompany,4
packaging,2
absent,2
appropiate,2
omit,8
purity,2
hash,2
cent,6
trumpet,2
contemporary,2
drawback,2
psychologist,4
resurgence,2
shiff,6
delta,2
prevalence,2
alcoholic,8
aggravating,2
keg,2
underage,2
booze,2
fulfill,6
peer,14
suzanne,2
linkous,4
scottsdale,2
counseling,2
kindergarten,4
owens,2
panelist,2
shores,2
restroom,2
prom,4
tissue,2
inhale,2
vlad,6
vladimir,4
kuznetsov,4
kcbs,2
cinsider,2
thx,2
vkuznetsov,2
texx,4
woodworth,2
comunitie,2
childcare,2
antigay,4
ight,2
comunity,2
quota,2
srtraight,2
lease,4
cancel,6
blab,2
justified,4
childeren,16
trow,2
queastion,2
civilised,2
ckincy,16
kincy,16
cpk,12
willy,14
pocket,20
grab,14
transport,10
overwight,2
overdue,2
overbudget,2
tank,82
seawolf,14
sticky,2
zumwalt,2
citrus,4
height,10
mattm,2
melmon,2
unprofessional,2
pende,4
jab,2
bowles,2
upstanding,4
counselor,4
fag,4
dyke,4
hmmmmm,2
splice,4
requir,2
inclination,4
resell,2
hungry,4
dissaprove,4
abscence,2
decency,6
shower,4
drip,2
wound,6
dagger,2
yah,4
prestigious,2
spa,2
wanker,2
spreadin,2
fda,2
thumb,4
macadamia,2
purile,2
babble,6
belt,2
chuckmeister,4
gubnint,4
yer,2
polisci,2
sucka,4
sinker,6
chuckle,4
cincinnati,6
georgie,4
dammit,4
bleed,8
leech,4
ing,4
marysville,4
hm,4
chill,4
stimulate,8
impulse,2
neuron,2
epstein,4
pricy,2
saudi,2
arabia,4
reinveste,2
prop,2
naw,4
boyd,2
peeve,2
rican,4
ricans,2
texsun,2
letni,2
keys,2
inconvient,8
techie,24
bacon,26
pollute,20
fury,10
pollution,18
paltry,6
atomic,10
commision,10
dixie,10
lee,14
polluting,2
aerosol,2
particulate,2
volcano,2
krakatoa,2
indonesia,2
katmai,2
alaska,4
hekla,2
iceland,2
metric,8
carbon,22
dioxide,18
chicon,2
mexico,6
sulfur,10
stratosphere,4
pinatubo,4
philippine,2
hurl,2
upwards,2
ninos,4
drought,12
warming,18
atmospheric,30
freakish,2
weather,32
phenomenon,14
nino,4
nina,8
tropical,4
periodically,2
alternates,2
drift,24
tribune,2
gorner,2
summarize,2
clash,6
devastating,2
flood,8
bangladesh,2
interior,2
termite,8
sundry,4
insect,4
degradation,2
manure,2
pig,6
ecological,2
defile,2
nitrite,2
acidify,2
soil,4
permanently,2
scarred,2
landscape,4
portugal,2
bovine,2
ravenous,2
wraith,2
ravage,2
forrest,2
fossil,8
potentially,4
methane,4
emmision,6
pest,2
bacteria,2
pe,2
belch,2
ant,10
chemist,2
laboratorie,2
zoologists,2
cornell,2
subfamily,4
formicinae,2
formic,4
acidity,2
precepitation,2
mist,2
forest,8
communicating,2
vegetation,2
despoiler,8
cellar,4
climate,16
unce,2
convene,4
brazil,2
envionmental,2
onerous,2
industrialized,2
uncetain,2
fossill,2
consesensus,2
sunspot,2
variability,2
solar,2
greenhouse,4
temperature,20
recode,2
futhermore,2
agriculturalit,2
disturb,6
anxious,2
drastic,2
aubrey,2
scintist,2
wood,4
oceanographic,2
nathaniel,2
guttman,2
climatic,4
ellsaesser,2
meteorologist,24
lawerence,2
livermore,2
lindzen,2
meteorology,12
meteorolgy,2
balling,2
climatology,2
arizona,2
micheals,2
assoc,6
sciences,12
universityy,2
pielke,2
garstang,2
sherwood,2
idso,2
lev,2
gandin,2
mcginley,2
systems,6
noaa,6
jean,2
thiebaux,2
meterological,2
beard,2
mielke,2
lockhart,2
meteorological,8
standards,2
giddings,2
meterologist,4
hazen,2
bedke,2
meteoroligist,4
gabriel,2
csanady,2
dominion,2
leep,2
gillet,2
terrance,2
clark,2
boe,2
dakota,4
detweiler,2
cunningham,4
hanna,2
sigma,2
elliot,2
abrams,2
accuweather,2
reifsnyder,2
emeritus,2
reylnold,2
williams,4
eddington,2
geophysic,2
missile,10
braum,2
arts,2
rodgers,2
oceanography,2
scripps,2
oceanograghy,2
fiedler,2
oaklahoma,2
brand,4
melvyn,2
propagation,2
joesph,2
zabransky,2
plymouth,2
mcnaughton,2
ensr,2
consultate,2
sussman,2
mcgrath,2
zabrecky,2
porch,2
alamos,2
earle,2
profesor,2
planetary,2
fred,2
singer,2
physsicist,2
affilition,2
identification,2
bearpaw,10
dice,2
wristband,12
eczcaw,50
statment,6
mickey,4
surveys,2
homoseuxal,4
grading,2
adda,22
wainwright,22
atal,22
llanw,22
mae,20
ar,20
werth,20
emotive,2
busta,18
apm,18
merritt,12
dscomsa,20
dxcern,12
mcsun,12
uknet,6
pipex,6
chorley,6
emotion,4
debacle,10
brit,10
aussie,4
martyrdom,4
spurious,4
messiah,6
anyhow,4
loonie,6
amunition,6
meter,6
gattling,4
cannon,4
realm,6
calibre,6
salem,6
intelligently,2
dislike,8
truthfully,4
punch,8
flavour,4
sic,12
mincing,4
wildly,12
clinch,2
hehe,2
christians,4
monster,4
hehehe,2
dontcha,2
babe,4
lure,4
parlour,4
virginity,4
gad,4
xref,8
gatech,6
agate,6
mdt,6
azoghlin,28
freshman,28
vof,28
critisism,28
freak,6
pun,10
intended,10
apocalypse,8
perish,8
hood,6
psyop,6
ambush,26
tinpot,22
gunfire,28
rang,24
doorbell,38
paranoid,30
turned,26
warant,16
ludicrously,18
underarme,20
unprotected,22
murdere,18
stgprao,2
ottolini,2
fox,8
enquirer,4
explore,6
enhancement,2
cartoon,4
strew,4
bor,2
bedroom,4
yap,2
inquirer,2
rabbit,16
discount,10
supposibly,2
mindless,10
hatemonger,12
panache,8
tangent,2
verbal,4
blort,10
eeeep,10
hwaaah,10
poorly,4
peacefully,14
concussion,24
grenade,58
ammo,8
bds,12
bulletproof,2
vest,6
sharpshooter,2
mc,8
hacker,4
shopping,2
firefight,14
explosive,6
boasted,2
conquest,4
koppenhoef,2
tha,4
jsl,6
aiding,2
abet,4
deprival,2
sacraficial,2
lamb,2
repress,18
deduce,4
polling,2
explanation,24
genetic,2
ponder,8
intrinsic,4
repressed,8
inhibition,2
disorder,14
childhood,26
enlighten,8
watc,6
candace,2
sofa,2
steinkoenig,2
rebellion,4
vicar,2
paganidolator,2
alienate,2
obgeopoliticalcontext,2
pleased,4
bourbon,4
opressive,2
farce,2
sect,10
monotheistic,2
intoleraance,2
flock,2
islam,4
fanaticism,4
propossing,2
minwage,2
fifteen,2
club,8
exploitation,2
chu,2
filipivich,12
optimist,10
bagpiper,10
beeper,10
promiscious,10
assumtion,2
knee,12
jerking,2
actuarial,4
causality,2
custody,4
adjudication,2
chus,10
burnout,16
buisness,2
ram,10
engulf,2
brach,2
starts,2
tower,18
storey,4
camera,20
cleraly,2
liquid,2
cache,4
cmera,2
armoured,4
aka,2
rambo,8
automatic,14
paranoia,18
koreh,2
jmk,8
rationalisation,10
incompetent,10
alow,8
despicable,2
sordid,2
glom,2
desperately,2
chasing,2
harmless,6
pastime,2
benighted,2
mundane,4
blockbuster,4
weatherperson,2
comrade,2
greenwich,2
townhouse,2
instill,2
rationalization,4
knapp,4
lob,6
percussion,2
scenario,22
aand,2
swat,2
circumvent,2
starter,4
cabletron,4
gotten,6
daring,2
sheriff,6
calling,12
rung,2
testamony,4
flabberghast,4
loaded,4
transparent,4
retcon,4
ashame,2
damaging,6
precondition,6
tattere,6
pitiful,6
stoney,6
authoritative,2
collage,2
tidbit,2
extract,2
professionally,2
mcdougall,6
disagreeance,4
unsolved,4
vaj,2
blhegh,2
keeper,2
trek,4
auckland,2
festival,2
helps,2
partis,2
the,2
bye,4
tantrums,2
crude,4
vulgarity,2
dumber,4
bag,6
hammer,4
occasionally,4
noble,2
hydroencephalic,2
puree,2
idiocy,8
hog,2
annoy,2
playground,2
minded,10
biological,6
hardwired,2
comapssionate,2
washing,2
netter,6
helms,2
nea,2
mtv,2
remembering,2
awards,2
guiana,2
mormon,12
saint,2
thoughtcrime,2
properstate,2
napalming,2
redundant,2
gullible,4
rube,2
warrent,12
fashioned,2
doncha,2
buddah,2
reynolds,8
mcmanus,6
birch,2
expectancy,2
infant,8
mortality,6
preventable,2
mris,4
champagne,2
outrageously,2
overcharge,2
paperwork,6
bloated,2
bottomless,2
overprice,4
useless,2
bureaucratic,2
clerk,2
superfluous,2
dubious,4
idle,2
marginally,2
hysterectomy,2
cesarean,2
libby,2
abundantly,2
hours,2
amaze,4
ould,2
soemone,2
syste,2
evern,2
graph,4
peope,4
forced,4
gimmick,4
libbie,2
evasive,2
platitude,2
infrastrucure,4
modernize,4
strom,12
ranch,14
aft,14
nest,4
exterminate,4
standoff,18
fatigue,6
contempt,8
frontally,4
yorktown,2
bis,2
drivel,2
collegue,4
tormented,4
oppertunity,10
porkie,2
cafe,2
absalutely,2
goody,2
texture,2
phenomina,2
weverett,4
everett,10
carlaron,2
aron,2
dukakis,2
succesful,4
unsubstantiated,2
harvy,2
mudd,4
bourgeois,2
headlong,4
tocqueville,2
reaganism,2
mcguinness,2
commendable,2
selfishness,4
rap,4
selfless,2
mindlessly,2
finkelhor,2
stoop,4
nutter,10
sequence,4
stomach,4
seige,12
indefinitely,6
magintude,2
antebbe,2
disloge,2
siege,20
armageddon,4
emmergency,2
standby,2
prolong,6
comfort,4
schoolhouse,2
carelessly,2
avaliable,2
razor,2
hysterical,2
assult,2
stampede,2
possiblity,2
vampira,2
sanitation,2
knowledgeable,4
undocumented,2
brandeis,4
starting,6
impotent,6
cubicle,6
halat,10
senseless,4
relieve,4
quindlan,4
disband,2
medicade,2
slash,2
anecdotally,2
bud,2
reimburse,2
stink,2
wy,4
unpoliticized,2
politicized,2
detriment,4
dmc,2
feds,6
overbuild,2
unused,2
insubstantial,4
foreigner,6
abuser,6
qma,2
upi,2
clarinet,2
nhs,4
buffalo,4
preclude,6
ndp,10
saskatchewan,4
reallocation,2
insurrection,2
hockey,6
rink,2
fearful,4
prof,4
anyways,8
steadier,2
transient,12
bankruptcy,8
fodder,2
divine,2
wholesome,6
majoritarianism,2
judith,10
tn,10
quigley,8
excerpts,4
mooney,6
janett,2
shenanigan,2
scatt,2
cattanach,2
stratton,2
bobh,2
hettmansperger,2
mauser,4
chandler,6
bzzzzt,4
